,x1,y1,x2,y2,label,confidence,text
128,834,570,1224,1444,column,0.883554995059967,
129,140,606,357,1373,column,0.8720500469207764,
130,617,341,837,573,column,0.871160089969635,
131,347,611,611,1420,column,0.8664408326148987,
132,588,637,873,1434,column,0.860489010810852,
133,64,593,149,1374,column,0.8145089149475098,
134,445,18,962,120,header,0.8309539556503296,INDEPENDENT STATEMENT OF RESULT OF POLL ELECTION
135,254,-49,1106,93,header,0.7743814587593079,INDEPENDENT STATEMENT OF RESULT OF POLL ELECTION
136,239,-11,661,48,header,0.5381507873535156,INDEPENDENT STATEMENT OF RESULT OF POLL ELECTION
137,1022,216,1162,271,kv,0.8271384835243225,Code 10
138,1025,160,1162,217,kv,0.8172599077224731,Code 05
139,1024,264,1178,324,kv,0.8119605183601379,Code 010
140,1021,92,1194,163,kv,0.7999370098114014,Code 022
141,57,-8,210,177,logo,0.8269760012626648,
142,109,1456,1172,1570,paragraph,0.7737873792648315,
143,606,1531,819,1714,stamp,0.8975443840026855,
144,390,687,933,1226,stamp,0.6312140822410583,
145,49,542,1165,1482,table,0.9230267405509949,
146,80,318,866,598,table,0.889101505279541,
