,x1,y1,x2,y2,label,confidence,text
0,79,825,116,858,box,0.9200215935707092,6
1,77,943,114,975,box,0.9166627526283264,9
2,205,1214,265,1245,box,0.9165087938308716,SDP
3,206,1251,265,1282,box,0.9162223935127258,YPP
4,80,787,118,819,box,0.9146923422813416,5
5,74,1059,120,1091,box,0.9142053127288818,12
6,73,1097,119,1129,box,0.9127470254898071,13
7,74,1213,121,1245,box,0.9117347598075867,16
8,78,863,116,897,box,0.9096559286117554,7
9,200,1097,263,1128,box,0.908979594707489,NRM
10,201,1135,262,1167,box,0.9083694815635681,PDP
11,77,903,115,935,box,0.9072772860527039,8
12,73,1135,119,1168,box,0.9042620062828064,14
13,81,674,122,707,box,0.9039115905761719,2
14,83,638,122,668,box,0.9039002060890198,1
15,206,791,265,822,box,0.9034216403961182,ADP
16,84,713,123,746,box,0.9022932052612305,3
17,75,981,118,1014,box,0.9020533561706543,10
18,77,1251,120,1283,box,0.900775134563446,17
19,954,182,1010,211,box,0.8999444246292114,Code
20,202,943,262,975,box,0.8992007970809937,APP
21,192,607,281,634,box,0.8988004326820374,PARTY
22,81,750,121,781,box,0.8980532884597778,4
23,204,829,265,861,box,0.8977236151695251,APC
24,75,1020,117,1053,box,0.8955221176147461,11
25,214,639,259,673,box,0.8952863216400146,A
26,207,753,267,785,box,0.8942806124687195,ADC
27,78,1290,121,1320,box,0.8937764167785645,18
28,212,677,263,711,box,0.8937200903892517,AA
29,82,591,128,620,box,0.8932728171348572,S/N
30,74,1173,120,1206,box,0.892565131187439,15
31,206,981,256,1014,box,0.8914719223976135,BP
32,207,1019,255,1053,box,0.8880441188812256,LP
33,71,196,131,222,box,0.8871940970420837,State
34,88,455,344,489,box,0.8871625661849976,4. Number of Unused Ballot Papers
35,201,905,266,937,box,0.8867124915122986,APM
36,205,1174,264,1209,box,0.886498212814331,PRP
37,953,228,1010,255,box,0.8850195407867432,Code
38,208,717,268,749,box,0.8777236938476562,AAC
39,630,467,705,495,box,0.8775981664657593,NILL
40,578,185,640,212,box,0.8766723871231079,KOGI
41,198,867,271,900,box,0.8746562600135803,APGA
42,192,1057,267,1091,box,0.8736951947212219,NNPP
43,175,582,296,609,box,0.8731539845466614,POLITICAL
44,92,503,315,533,box,0.8727714419364929,6. Number of Rejected Ballots
45,203,1289,266,1323,box,0.8724518418312073,ZLP
46,953,313,1011,338,box,0.8720408082008362,Code
