,x1,y1,x2,y2,label,confidence,text
57,159,528,598,563,box,0.8629957437515259,8. Total Number of Used Ballots Papers (Total of #5 + #6 + #7 above)
58,152,322,259,351,box,0.8628185987472534,Polling Unit
59,389,805,479,855,box,0.8620335459709167,77
60,729,534,796,566,box,0.8603792190551758,97
61,511,561,676,588,box,0.8575627207756042,VOTES SCORED
62,158,239,377,271,box,0.8517842292785645,Local Government Area
63,1038,294,1084,324,box,0.8473634719848633,10
64,987,181,1116,212,box,0.8461782336235046,FORM EC 8A
65,96,1347,287,1377,box,0.8460565209388733,TOTAL VALID VOTES
66,151,464,391,491,box,0.845501720905304,5. Number of Spoiled Ballot Papers
67,610,591,746,618,box,0.8453871607780457,IN WORDS
68,459,1282,513,1324,box,0.843977153301239,
69,156,273,318,304,box,0.8385912179946899,Registration Area
70,228,566,340,594,box,0.8348378539085388,POLITICAL
71,90,1375,319,1401,box,0.8340252637863159,(Record Total Valid Votes under #7 above)
72,600,1001,720,1044,box,0.8335293531417847,Seven
73,981,223,1032,249,box,0.8328925967216492,Code 022
74,862,577,1092,606,box,0.8306024670600891,NAME/SIGNATURE OF
75,163,388,373,417,box,0.830595076084137,2. Number of Accredited Voters
76,156,411,523,444,box,0.8272368907928467,3. Number of Ballot Papers Issued to the Polling Units
77,722,396,844,427,box,0.82517009973526,401 97
78,733,491,785,515,box,0.8232461214065552,12
79,750,419,833,450,box,0.8230136632919312,438
80,595,1329,803,1396,box,0.8214839696884155,Eisht five
81,163,505,595,537,box,0.8151642084121704,7. Number of Total Valid Votes (Total Valid Votes cast for all parties)
82,163,365,395,394,box,0.8145870566368103,1. Number of Voters on the Register
83,165,440,395,467,box,0.8145055174827576,4. Number of Unused Ballot Papers
84,883,599,1072,627,box,0.812730073928833,POLLING AGENT
85,158,484,360,514,box,0.8066107034683228,6. Number of Rejected Ballots
86,598,808,804,861,box,0.8046495318412781,Seventy Seven
87,144,1441,1156,1499,box,0.803922176361084,"I, contained in this form is a true and accurate account of votes cast in this polling Unit and that the election was"
88,102,1488,432,1521,box,0.7989084124565125,CONTESTED/NOT CONTESTED
89,583,1414,1162,1456,box,0.7915351390838623,(Name of Presiding Officer) hereby certify that the information
90,385,592,544,614,box,0.7873711585998535,IN FIGURES
91,606,1123,692,1160,box,0.7691720724105835,one
92,163,178,275,197,box,0.763532817363739,ELECTORAL COMMISSION
93,90,1431,115,1458,box,0.7606343626976013,"I,"
94,203,1605,478,1652,box,0.6962814927101135,Sign/Stamp of Presiding Officer
95,164,167,276,184,box,0.6578125953674316,INDEPENDENT NATIONAL
96,425,1320,535,1412,box,0.2748195230960846,851
97,141,361,613,563,column,0.9157519936561584,
98,680,365,871,569,column,0.9093418121337891,
99,151,576,369,1330,column,0.9054374098777771,
100,348,589,589,1382,column,0.9044209122657776,
101,801,568,1158,1387,column,0.8755796551704407,
102,578,598,832,1381,column,0.866572380065918,
103,68,566,193,1322,column,0.8620221018791199,
104,503,139,928,187,header,0.8381237387657166,2023 PRESIDENTIAL ELECTION
105,348,100,1079,155,header,0.7815788984298706,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
106,322,62,1104,121,header,0.7634217739105225,INDEPENDENT NATIONAL ELECTORAL COMMISSION
107,978,254,1092,291,kv,0.8769201040267944,Code 05
108,979,213,1112,255,kv,0.8680431246757507,Code 022
109,978,289,1088,328,kv,0.8420416712760925,Code 10
110,974,326,1114,367,kv,0.8366912603378296,Code 028
111,161,52,288,189,logo,0.8788985013961792,
112,129,1395,1128,1519,paragraph,0.8308619260787964,
113,573,1487,765,1680,stamp,0.9271995425224304,
114,437,736,828,1110,stamp,0.8743573427200317,
115,91,535,1146,1434,table,0.9264079332351685,
116,139,354,881,572,table,0.8912110924720764,
