,x1,y1,x2,y2,label,confidence,text
0,582,219,662,255,box,0.8521565794944763,BENDE
1,595,183,654,217,box,0.8441668152809143,ABIA
2,229,873,283,907,box,0.833717942237854,APM
3,239,942,283,974,box,0.8319240212440491,BP
4,233,907,283,940,box,0.826610267162323,APP
5,232,1009,294,1043,box,0.8222638368606567,NNPP
6,226,658,275,693,box,0.815536379814148,2
7,232,1043,291,1076,box,0.8138939738273621,NRM
8,967,137,1095,175,box,0.8125998377799988,FORM
9,221,694,281,731,box,0.8124262094497681,AAC
10,238,974,285,1009,box,0.7936961054801941,LP
11,952,280,1009,317,box,0.7926545739173889,Code
12,1020,231,1066,268,box,0.7668576240539551,
13,226,730,285,766,box,0.7583782076835632,ADC
14,224,837,283,872,box,0.7579643130302429,APSA
15,511,261,714,302,box,0.7555389404296875,
16,233,765,284,799,box,0.749269962310791,DP
17,954,229,1014,270,box,0.7445313334465027,Code
18,476,556,652,594,box,0.737008810043335,VOTES SCORED
19,100,660,138,694,box,0.7253179550170898,
20,203,588,288,620,box,0.7200652360916138,PARTY
21,237,802,285,835,box,0.7175976634025574,APC
22,231,1079,288,1113,box,0.6938146352767944,PDP
23,180,556,301,595,box,0.6850737929344177,POLITICAL
24,703,1643,802,1701,box,0.6819915771484375,Edit
25,944,106,1092,143,box,0.6650667190551758,
26,385,1652,501,1708,box,0.6473764181137085,Auto
27,957,186,1017,223,box,0.6401007771492004,Code
28,229,622,272,655,box,0.6194402575492859,
29,229,1116,284,1151,box,0.6095375418663025,PRP
30,457,309,700,352,box,0.598789393901825,AMACICA PROMITY SCHOOL
31,1018,183,1072,225,box,0.5829691886901855,
32,937,1475,977,1499,box,0.49774229526519775,Date
33,230,1152,284,1186,box,0.494133859872818,SDP
34,1017,1561,1087,1630,box,0.4914133548736572,DI
35,1010,278,1070,314,box,0.473170667886734,
36,231,1187,283,1221,box,0.45219510793685913,YPP
37,986,1644,1125,1705,box,0.4492534101009369,Delete
38,128,253,263,292,box,0.43553903698921204,Registration Area
39,315,579,533,620,box,0.4301292300224304,N FIGURES
40,102,698,137,730,box,0.4272880554199219,
41,107,212,326,259,box,0.4072304964065552,pest Government Area
42,80,103,228,202,box,0.3770664632320404,
43,498,265,588,300,box,0.331369012594223,UGWUE
44,229,1222,282,1256,box,0.32999154925346375,ZLP
45,123,363,317,403,box,0.29287123680114746,Nomber of Verifiers - the Newster
46,99,733,137,766,box,0.27503642439842224,
47,85,295,208,338,box,0.25511497259140015,Phone Unit
48,117,390,322,430,box,0.2548351585865021,Number of Accredited Vital
49,707,1556,793,1636,figure,0.4683714807033539,
50,474,97,914,151,header,0.7273855805397034,2023 PRESIDENTIAL ELECTION 5-M
51,341,51,1018,113,header,0.6956741213798523,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
52,230,6,1080,73,header,0.6597440838813782,INDEPENDENT NATIONAL ELECTORAL COMMISSION
53,985,1645,1117,1709,header,0.3557990491390228,Delete
54,952,224,1074,275,kv,0.7349349856376648,
55,956,178,1079,227,kv,0.7238811254501343,
56,950,274,1075,321,kv,0.6893142461776733,
57,839,1394,1148,1504,kv,0.3834679126739502,
58,897,955,1080,1010,signature,0.5893339514732361,Sunday 1960ko Sam
59,877,784,1132,847,signature,0.35654860734939575,Vehe Sundry Rug
60,176,1350,358,1539,signature,0.2932206392288208,
