,x1,y1,x2,y2,label,confidence,text
0,98,798,134,819,box,0.9108653664588928,16
1,97,749,134,770,box,0.90654057264328,
2,99,772,135,794,box,0.9004156589508057,15
3,98,724,136,746,box,0.8995949625968933,
4,219,822,269,843,box,0.8954157829284668,YPP
5,100,700,137,722,box,0.8940644264221191,12
6,220,774,269,796,box,0.8934723138809204,PRP
7,95,627,135,649,box,0.89145827293396,S
8,101,557,133,578,box,0.8909448981285095,
9,939,188,994,207,box,0.8902646899223328,Code 05
10,218,798,268,819,box,0.8878225088119507,SDP
11,98,676,137,697,box,0.8853687644004822,
12,219,750,270,772,box,0.8828796148300171,PDP
13,227,655,267,677,box,0.8827587366104126,BP
14,99,847,133,867,box,0.8804131150245667,18
15,218,727,273,749,box,0.8803930878639221,NRM
16,940,238,994,257,box,0.8792446851730347,Code 007
17,225,679,266,700,box,0.871364176273346,
18,219,845,267,865,box,0.8695418834686279,ZLP
19,409,847,465,876,box,0.8669585585594177,0
20,598,826,716,853,box,0.8668933510780334,TWO
21,600,800,717,829,box,0.8649187088012695,ONE
22,220,608,274,630,box,0.8625090718269348,APM
23,998,158,1069,185,box,0.8600033521652222,Code 001
24,99,822,134,843,box,0.8599599003791809,17
25,220,535,274,558,box,0.8549286723136902,ADP
26,999,237,1070,265,box,0.8546205759048462,Code 007
27,222,487,272,512,box,0.8526342511177063,AAC
28,939,215,993,235,box,0.852470338344574,Code
29,221,632,272,653,box,0.8510953187942505,APP
30,98,601,134,624,box,0.8504646420478821,
31,219,560,274,583,box,0.849492609500885,APC
32,219,514,272,536,box,0.8437942266464233,ADC
33,594,850,717,880,box,0.8436434268951416,ZERO
34,100,579,132,599,box,0.8393549919128418,
35,203,419,286,437,box,0.8372073173522949,PARTY
36,98,651,138,673,box,0.835010290145874,10
37,420,584,456,609,box,0.8345867991447449,6
38,218,702,274,725,box,0.8321892023086548,NNPP
39,92,405,135,429,box,0.8264560103416443,S/N
40,213,585,279,606,box,0.825066328048706,APGA
41,605,752,721,781,box,0.8246462345123291,FAVE
42,224,1021,456,1054,box,0.8233126997947693,Sign/Stamp of Presiding Officer
43,414,610,458,633,box,0.8223069310188293,0
44,82,160,136,178,box,0.8201435804367065,State
45,946,135,1077,156,box,0.8108753561973572,FORM EC 8A
46,549,180,658,199,box,0.8102784156799316,IKWUANO
47,601,629,719,658,box,0.8003775477409363,ZERO
48,183,402,296,421,box,0.7986692190170288,POLITICAL
49,117,952,415,980,box,0.7974262237548828,CONTESTED/NOT CONTESTED
50,410,483,458,513,box,0.7968679070472717,01
51,106,335,343,356,box,0.796073317527771,5. Number of Spoiled Ballot/Pass
52,792,1010,1083,1047,box,0.793324887752533,25th Feb 2023
53,83,229,187,252,box,0.7930940389633179,Polling Unit
54,937,161,990,181,box,0.7904146909713745,Code 001
55,598,652,711,681,box,0.7870620489120483,ZERO
56,599,509,700,540,box,0.7865338325500488,ONE
57,996,187,1044,211,box,0.7832491397857666,Code 05
58,420,657,465,684,box,0.7781921625137329,0
59,131,299,463,325,box,0.7771064639091492,3: Number of Ballot Papers Issuedito the Polling Units
60,593,485,688,515,box,0.7743484973907471,ONE
61,397,431,454,462,box,0.7735764980316162,0
62,596,604,706,631,box,0.7729562520980835,ZERO
63,79,203,243,230,box,0.7711216807365417,Registration Area
64,593,433,718,463,box,0.7708413004875183,ZERO
65,935,116,1081,140,box,0.77056884765625,PE/0001528
66,823,751,891,784,box,0.7674579620361328,Has
67,593,559,702,587,box,0.7671093940734863,FIVE
68,537,203,648,223,box,0.7585560083389282,OBORO IV
69,592,461,687,489,box,0.7555790543556213,ONE
70,579,681,775,713,box,0.7446128726005554,ONEHNNDRED AND Five
71,112,880,274,898,box,0.7440006732940674,TOTAL VALID VOTES
72,679,265,771,291,box,0.743500828742981,655
73,427,726,478,752,box,0.7385777235031128,0
74,111,318,333,340,box,0.7344300746917725,4. Number of United Ballot Papers
75,98,283,316,308,box,0.7343876957893372,2 Number of Accredited Voters
76,908,1045,944,1064,box,0.7322266101837158,Date
77,594,534,698,563,box,0.731782853603363,ONE
78,845,400,1061,425,box,0.7284627556800842,NAME/SIGNATURE OF
79,423,632,463,657,box,0.7214395403862,0
80,851,418,1035,439,box,0.7176399230957031,POLLING AGENT
81,99,533,132,555,box,0.7168895602226257,
82,94,894,312,914,box,0.7142965197563171,(Resent Total Valid Voine under 57 above)
83,97,485,131,507,box,0.7139270305633545,
84,476,394,629,415,box,0.7025458216667175,VOTES SCORED
85,87,268,348,295,box,0.7023508548736572,1 Number of Vaters on the Register
86,104,350,319,371,box,0.6924687623977661,6. Number of Rejected Ballots
87,115,374,558,403,box,0.6911060214042664,R Total Number of Used Ballots Papers Total of #5 1. #6 + #7 above)
88,426,775,475,801,box,0.6883929371833801,0
89,429,702,478,727,box,0.6867367625236511,O
90,799,379,869,401,box,0.684939444065094,132
91,101,462,131,483,box,0.6833418607711792,2
92,583,1653,705,1680,box,0.6676762700080872,01-05-08-007
93,995,212,1045,235,box,0.6625513434410095,08
94,615,726,734,754,box,0.6587961912155151,ZERO
95,701,299,794,325,box,0.645028829574585,132
96,175,942,1119,980,box,0.6197960376739502,contained in this form is a true and accurate account of votes cast in this polling Unit and that the election was
97,596,579,673,610,box,0.5984237194061279,SAX
98,353,415,484,436,box,0.5823991894721985,IN FIGURES
99,402,225,705,250,box,0.5735034942626953,NNONO CENTRAL SCHOOL NNONO HE
100,88,183,300,208,box,0.568557620048523,Local Government Area
101,415,683,465,707,box,0.5675862431526184,105
102,604,776,720,803,box,0.5516899824142456,ZERO
103,217,464,262,487,box,0.5396350622177124,AA
104,578,159,630,179,box,0.5390206575393677,ABIA
105,562,415,663,435,box,0.5295805335044861,IN WORDS
106,687,282,773,306,box,0.5007361173629761,131-
107,89,142,206,158,box,0.4785315990447998,ELECTORAL COMMISSION
108,647,705,738,730,box,0.45564714074134827,ZERO
109,149,356,551,385,box,0.45439648628234863,"2, Number of Total Valid Votes (Total-Valid Votes cast for all parties)"
110,757,316,835,343,box,0.43295273184776306,525
111,799,352,959,387,box,0.41086336970329285,129/28/16
112,99,510,131,531,box,0.40845027565956116,
113,817,826,933,854,box,0.3663780391216278,58M
114,554,932,744,956,box,0.3630785644054413,(Name of Presiding Officer) hereby certify that the information
115,592,933,1050,961,box,0.3373904228210449,(Name of Presiding Officer) hereby certify that the information
116,770,332,810,357,box,0.318385511636734,O
117,224,440,262,461,box,0.3042100965976715,A
118,412,561,448,585,box,0.2822777330875397,5
119,557,1659,586,1678,box,0.26914528012275696,01
120,320,415,564,901,column,0.8574804663658142,
121,149,413,342,892,column,0.8314014673233032,
122,562,411,791,907,column,0.80367112159729,
123,109,254,531,398,column,0.8012000918388367,
124,780,387,1133,911,column,0.6967929601669312,
125,75,420,155,861,column,0.6420243382453918,
126,653,243,1103,408,column,0.41579511761665344,
127,253,85,1107,115,header,0.7244577407836914,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
128,470,109,884,142,header,0.7025218605995178,2023 PRESIDENTIAL ELECTION
129,305,54,1026,97,header,0.6384894847869873,INDEPENDENT NATIONAL ELECTORAL COMMISSION
130,947,155,1076,190,kv,0.8535603284835815,Code 001
131,944,234,1068,268,kv,0.8233283758163452,Code 007
132,945,210,1047,238,kv,0.8142063021659851,Code 08
133,934,184,1047,215,kv,0.7800005674362183,Code 05
134,786,1004,1090,1066,kv,0.7755444645881653,
135,86,50,209,154,logo,0.872912585735321,
136,111,913,1121,1007,paragraph,0.7356540560722351,
137,245,988,368,1031,signature,0.8496875166893005,Advisop
138,892,670,1024,715,signature,0.7659477591514587,1020/8
139,140,915,401,950,signature,0.7500951886177063,"1, OGBONNA GLORY C."
140,820,823,929,856,signature,0.4554344117641449,881
141,546,979,724,1095,stamp,0.8035147190093994,
142,97,389,1129,956,table,0.891376256942749,
143,79,232,1057,413,table,0.7753305435180664,
