,x1,y1,x2,y2,label,confidence,text
61,552,1103,643,1138,box,0.6878547072410583,WNG
62,58,1395,276,1432,box,0.6794083118438721,- - Issue - enn)
63,568,276,624,306,box,0.6709180474281311,ABIA
64,708,15,930,64,box,0.6685945987701416,COMMISSION
65,128,435,365,466,box,0.6645167469978333,1: Number of Voters 211 the Register
66,903,206,1045,234,box,0.6551050543785095,PE/0000979
67,450,204,869,245,box,0.6368312239646912,2023 PRESIDENTIAL ELECTION
68,143,572,552,605,box,0.6288112998008728,7. Number of Total Votes (if all Valid Votes cast for all
69,397,380,707,406,box,0.624636173248291,AB4 TOWN HALL ABA TOWN HALL
70,51,1503,360,1546,box,0.5739790201187134,
71,68,1231,115,1264,box,0.5548748970031738,of
72,133,285,178,307,box,0.5030423998832703,State
73,682,457,757,497,box,0.4795607030391693,105
74,525,1044,740,1084,box,0.4444282054901123,DUE HUNDLED WD
75,454,630,554,662,box,0.4393965005874634,VOTES S
76,1141,1374,1181,1427,box,0.43707016110420227,3
77,635,129,1064,180,box,0.42327478528022766,INDEPENDENT NATIONAL ELECTORAL COMMISSION
78,527,1063,665,1096,box,0.3423250913619995,DUE HUNDLED WD
79,376,1088,428,1125,box,0.3182528614997864,III
80,371,164,992,211,box,0.3129510283470154,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
81,147,596,548,631,box,0.29998472332954407,B Total Number clused Before PATIENS Total of #5 4 #6 + above).
82,291,634,553,1434,column,0.8484163284301758,
83,140,620,335,1391,column,0.81874018907547,
84,62,626,175,1339,column,0.7713651061058044,
85,484,404,816,1459,column,0.6336314678192139,
86,316,166,979,212,header,0.6559382677078247,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
87,293,129,1032,181,header,0.5940525531768799,INDEPENDENT NATIONAL ELECTORAL COMMISSION
88,697,1555,1048,1734,kv,0.7969858646392822,
89,130,128,251,276,logo,0.881071925163269,
90,53,1417,1039,1577,paragraph,0.8308684825897217,
91,790,1062,872,1114,signature,0.7915272116661072,ON
92,71,1434,418,1498,signature,0.755650520324707,
93,808,911,905,967,signature,0.7131282687187195,twoy
94,204,1519,329,1653,signature,0.71145099401474,
95,470,1524,666,1716,stamp,0.9281409978866577,
96,156,1481,414,1716,stamp,0.8818968534469604,
97,49,555,1113,1474,table,0.8531981706619263,
