,x1,y1,x2,y2,label,confidence,text
94,127,1508,1128,1550,box,0.6535564661026001,contained in this form is a true and accurate account of votes cast in this polling Unit and that the election was
95,106,1542,403,1581,box,0.5825302600860596,CONTESTED/NOT CONT TED
96,650,1480,1073,1524,box,0.5526665449142456,(Name of Presiding Officer) hereby certify that the information
97,806,1575,1088,1688,box,0.419791579246521,25-02-2023
98,84,146,204,165,box,0.35223639011383057,INDEPENDENT NATIONAL
99,738,1418,834,1476,box,0.3488982319831848,Ninety six
100,109,1512,427,1549,box,0.25475504994392395,contained in this form is a true and accurate account of votes cast in this polling Unit and that the election was
101,90,370,607,613,column,0.8851540088653564,
102,332,626,589,1464,column,0.8843041062355042,
103,146,638,343,1359,column,0.8741284608840942,
104,579,635,848,1442,column,0.8724978566169739,
105,822,609,1206,1459,column,0.8676572442054749,
106,615,367,806,605,column,0.8535841703414917,
107,64,629,155,1372,column,0.8018515110015869,
108,259,-16,1145,60,header,0.7320476174354553,INDEPENDENT NATIONAL ELECTORAL COMMISSION
109,486,87,957,145,header,0.7219769954681396,2023 PRESIDENTIAL ELECTION
110,348,33,1094,105,header,0.6265509128570557,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
111,1010,158,1162,220,kv,0.8739216923713684,Code 001
112,1009,318,1159,365,kv,0.8340800404548645,Code 019
113,1011,267,1134,319,kv,0.8314397931098938,Code 10
114,1017,217,1139,272,kv,0.8304157257080078,Code 10
115,75,0,214,174,logo,0.8585355281829834,
116,96,1465,1160,1580,paragraph,0.7735416293144226,
117,849,901,928,971,signature,0.738817036151886,
118,957,900,1188,960,signature,0.7180056571960449,"T₂, John balayas"
119,210,1558,389,1676,signature,0.6160869598388672,
120,854,1054,955,1118,signature,0.5560092926025391,Will Onwn Kalu
121,1080,1065,1169,1113,signature,0.5516291260719299,
122,847,1289,1159,1372,signature,0.5250951051712036,Mlu Agara
123,872,1392,986,1481,signature,0.505793571472168,Dishp 11am 1kpx Bas
124,887,1056,1105,1123,signature,0.3937068581581116,Will Onwn Kalu
125,826,1300,944,1367,signature,0.3149469792842865,
126,975,1387,1095,1462,signature,0.27731776237487793,Hah
127,431,794,851,1196,stamp,0.8649598360061646,
128,165,1512,454,1725,stamp,0.7978888750076294,
129,76,580,1179,1497,table,0.9241631031036377,
130,62,347,796,612,table,0.8924463987350464,
