,x1,y1,x2,y2,label,confidence,text
0,101,1082,143,1114,box,0.9278159737586975,12
1,101,1198,145,1229,box,0.9213227033615112,15
2,101,1044,141,1075,box,0.9210037589073181,11
3,99,893,136,926,box,0.9199755787849426,7
4,230,671,271,703,box,0.9194694757461548,A
5,103,1235,146,1269,box,0.9187144637107849,16
6,101,1121,144,1153,box,0.9175741672515869,13
7,100,931,138,963,box,0.9163340926170349,8
8,235,1010,279,1041,box,0.9160321354866028,BP
9,97,703,135,736,box,0.9152728319168091,2
10,235,1046,280,1078,box,0.9144830703735352,LP
11,98,741,136,774,box,0.9131654500961304,3
12,101,1159,144,1191,box,0.913036048412323,14
13,101,1007,142,1038,box,0.9129496812820435,10
14,224,860,283,892,box,0.9128934741020203,APC
15,99,856,136,887,box,0.9123767614364624,6
16,928,1596,965,1623,box,0.9114481806755066,Date
17,224,822,283,853,box,0.9112332463264465,ADP
18,99,779,136,811,box,0.9103266000747681,4
19,98,667,133,697,box,0.909815788269043,1
20,228,974,282,1003,box,0.9078061580657959,APP
21,221,898,289,930,box,0.9060635566711426,APGA
22,90,620,138,649,box,0.9058122634887695,S/N
23,103,1274,145,1307,box,0.90558260679245,17
24,225,708,276,742,box,0.9048566818237305,AA
25,228,1162,289,1194,box,0.9032627940177917,PDP
26,101,971,138,1001,box,0.9029386639595032,9
27,224,746,282,779,box,0.9023523926734924,AAC
28,106,1314,145,1344,box,0.9003878235816956,18
29,229,1201,289,1233,box,0.899785578250885,PRP
30,99,818,136,848,box,0.8989365696907043,5
31,227,936,285,967,box,0.8982006907463074,APM
32,222,784,282,816,box,0.8948907256126404,ADC
33,59,243,121,271,box,0.8893029689788818,State
34,94,489,354,522,box,0.8892874717712402,4. Number of Unused Ballot Papers
35,96,511,350,543,box,0.8883997201919556,5. Number of Spoiled Ballot Papers
36,939,365,999,391,box,0.888100266456604,Code
37,226,1085,292,1118,box,0.8876129388809204,NNPP
38,62,313,247,353,box,0.8868555426597595,Registration Area
39,233,1315,289,1347,box,0.8866322040557861,ZLP
40,67,354,191,390,box,0.8858301043510437,Polling Unit
41,228,1124,290,1155,box,0.8839132189750671,NRM
42,231,1239,289,1272,box,0.8839032053947449,SDP
43,940,198,1088,231,box,0.8829708695411682,FORM EC 8A
44,97,534,322,564,box,0.8813660144805908,6. Number of Rejected Ballots
45,61,277,307,323,box,0.8776308298110962,Local Government Area
46,234,1275,290,1309,box,0.8771108984947205,YPP
47,206,639,290,666,box,0.876631498336792,PARTY
48,1000,280,1055,315,box,0.875914454460144,01
49,933,287,997,315,box,0.8697541952133179,Code
50,187,615,303,640,box,0.8695980310440063,POLITICAL
51,931,245,996,275,box,0.8679925203323364,Code
52,93,439,328,471,box,0.866818904876709,2. Number of Accredited Voters
53,368,1159,424,1203,box,0.8662940859794617,3
54,751,484,883,526,box,0.8608222007751465,1030
55,571,258,624,283,box,0.8573177456855774,ABIA
56,908,170,1089,204,box,0.8559805154800415,S'N: PE/0000148
57,1004,359,1087,400,box,0.8467774987220764,001
58,934,327,998,356,box,0.8448953032493591,Code
59,92,418,356,450,box,0.8446348309516907,1. Number of Voters on the Register
60,381,988,459,1038,box,0.8404062390327454,
61,774,545,869,588,box,0.8381950855255127,170
