,x1,y1,x2,y2,label,confidence,text
0,18,1076,63,1108,box,0.920313835144043,12
1,18,1113,64,1144,box,0.9203090667724609,13
2,24,1257,64,1286,box,0.9194802045822144,17
3,18,1148,64,1180,box,0.9170072674751282,14
4,22,1222,64,1253,box,0.9140077829360962,16
5,19,1184,65,1217,box,0.9119253754615784,15
6,14,691,53,725,box,0.9102638959884644,2
7,15,999,60,1034,box,0.9095145463943481,10
8,17,654,53,686,box,0.9082992076873779,1
9,17,963,55,995,box,0.9080089330673218,9
10,18,1038,60,1069,box,0.907163679599762,11
11,17,807,54,839,box,0.9032941460609436,5
12,155,961,222,993,box,0.9032025337219238,APP
13,15,729,54,761,box,0.9024732708930969,3
14,25,1292,65,1320,box,0.9009358882904053,18
15,17,846,54,878,box,0.900102972984314,6
16,9,606,60,637,box,0.8997613191604614,S/N
17,17,924,54,956,box,0.8985022306442261,8
18,3,226,66,253,box,0.8963795900344849,State
19,16,767,54,799,box,0.895578145980835,4
20,165,660,207,692,box,0.8953959941864014,A
21,156,773,223,804,box,0.8918886780738831,ADC
22,162,1294,221,1324,box,0.889509916305542,ZLP
23,17,885,54,917,box,0.8886765241622925,7
24,163,997,215,1030,box,0.8885011672973633,BP
25,162,1257,223,1290,box,0.8884844183921814,YPP
26,160,696,214,732,box,0.8871847987174988,AA
27,160,1220,224,1252,box,0.886540949344635,SDP
28,154,733,221,767,box,0.8855069875717163,AAC
29,160,1183,223,1215,box,0.88514643907547,PRP
30,367,654,406,691,box,0.8835892081260681,I
31,155,923,226,956,box,0.8832738399505615,APM
32,559,239,616,264,box,0.8810257911682129,ABIA
33,157,811,221,841,box,0.8803897500038147,ADP
34,160,1146,222,1178,box,0.8803531527519226,PDP
35,165,1032,215,1068,box,0.8797370791435242,LP
36,158,1110,225,1141,box,0.8782390356063843,NRM
37,156,848,223,880,box,0.8739631175994873,APC
38,945,230,1011,257,box,0.8711188435554504,Code
39,152,886,224,917,box,0.8698388338088989,APGA
40,965,1613,1012,1645,box,0.8666898608207703,Date
41,155,1072,228,1104,box,0.862767219543457,NNPP
42,2,337,132,370,box,0.8618173003196716,Polling Unit
43,1,296,196,332,box,0.8589252829551697,Registration Area
44,35,1342,230,1374,box,0.858568012714386,TOTAL VALID VOTES
45,945,269,1008,298,box,0.8580286502838135,Code
46,575,653,680,692,box,0.8530815839767456,ONE
47,41,1457,388,1503,box,0.852976381778717,CONTESTED/NOT CONTESTED
48,565,914,670,959,box,0.8514484167098999,ONE
49,328,916,369,957,box,0.8511082530021667,1
50,1015,309,1067,341,box,0.8491714596748352,07
51,580,444,657,476,box,0.8478395342826843,693
52,1018,346,1095,387,box,0.8478070497512817,014
53,135,627,232,655,box,0.8475232720375061,PARTY
54,7,263,261,301,box,0.8398792147636414,Local Government Area
55,1009,222,1094,262,box,0.8388850688934326,001
56,20,498,299,527,box,0.8364943861961365,5. Number of Spoiled Ballot Papers
57,586,514,687,545,box,0.8348854184150696,void
58,842,595,1098,625,box,0.8305633664131165,NAME/SIGNATURE OF
59,604,565,673,595,box,0.829287588596344,186
60,39,1367,278,1398,box,0.8292046189308167,(Record Total Valid Votes under #7 above)
61,518,270,652,298,box,0.8273001313209534,ABA NORTH
62,110,601,250,630,box,0.8270010948181152,POLITICAL
63,810,1547,1089,1620,box,0.8227637410163879,25/02/2023
64,1012,269,1068,302,box,0.8219301700592041,01
65,22,522,266,548,box,0.8216188549995422,6. Number of Rejected Ballots
66,26,473,301,505,box,0.82098388671875,4. Number of Unused Ballot Papers
67,23,423,272,454,box,0.8200090527534485,2. Number of Accredited Voters
68,608,397,702,429,box,0.8198099732398987,875
69,323,1349,479,1413,box,0.8190483450889587,185 tapes
70,953,311,1010,340,box,0.8183398842811584,Code
71,865,620,1072,646,box,0.8130815029144287,POLLING AGENT
72,690,471,781,501,box,0.8119250535964966,502 501
73,926,163,1097,195,box,0.8104729056358337,S/N: PE/0000265
74,295,625,475,650,box,0.8056122660636902,IN FIGURES
75,505,303,657,331,box,0.8038222193717957,OLD ABA GRA
76,38,563,533,600,box,0.8023103475570679,8. Total Number of Used Ballots Papers (Total of #5 + #6 + #7 above)
77,431,594,621,620,box,0.8003799915313721,VOTES SCORED
78,960,188,1107,218,box,0.7834285497665405,FORM EC 8A
79,373,339,706,372,box,0.7820603847503662,SPORTS CLUB-GOVERNOR'S LODGE III
80,558,625,713,651,box,0.7812201380729675,IN WORDS
81,573,471,678,502,box,0.7770949006080627,502 501
82,20,399,302,428,box,0.7743257284164429,1. Number of Voters on the Register
83,22,450,454,479,box,0.771953284740448,3. Number of Ballot Papers Issued to the Polling Units
84,552,1325,802,1369,box,0.7631924152374268,ONE HUNDRED
85,375,1019,506,1072,box,0.7460898756980896,183 $10
86,551,1040,784,1078,box,0.7457308769226074,EIGHTY. THREAT
87,116,1450,1112,1508,box,0.7351030707359314,CONTESTED/NOT contained in this form CONTESTED is a true and accurate account of votes cast in this polling Unit and that the election wa
88,588,422,673,449,box,0.734670877456665,186
89,579,1428,1165,1472,box,0.7229965329170227,(Name of Presiding Officer) hereby certify that the information
90,54,542,517,574,box,0.7181309461593628,7. Number of Total Valid Votes (Total Valid Votes cast for all parties)
91,555,1357,811,1399,box,0.7176838517189026,AND EGTY FIVE
92,564,1014,792,1052,box,0.7075193524360657,ONE HUNDRED AND
93,11,199,143,220,box,0.6016088724136353,ELECTORAL COMMISSION
94,949,338,1005,385,box,0.5582606792449951,Code
95,35,1411,62,1437,box,0.4558468163013458,"I,"
96,607,525,675,581,box,0.4182831346988678,185
97,13,189,143,208,box,0.3904983103275299,INDEPENDENT NATIONAL
98,558,373,800,607,column,0.8905915021896362,
99,22,389,546,604,column,0.8865331411361694,
100,73,613,291,1328,column,0.8836585879325867,
101,525,659,814,1385,column,0.8722335696220398,
102,778,597,1202,1412,column,0.8657408356666565,
103,266,623,547,1397,column,0.8648735284805298,
104,-2,621,82,1345,column,0.8192118406295776,
105,425,160,899,209,header,0.7526949048042297,2023 PRESIDENTIAL ELECTION
106,202,88,1083,152,header,0.7490534782409668,INDEPENDENT NATIONAL ELECTORAL COMMISSION
107,242,112,1075,189,header,0.6730653643608093,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
108,801,1540,1097,1656,kv,0.8279900550842285,
109,946,224,1088,265,kv,0.8067924380302429,Code 001
110,954,342,1084,385,kv,0.7719472646713257,Code 014
