,x1,y1,x2,y2,label,confidence,text
0,74,808,113,840,box,0.9203656911849976,5
1,57,1249,101,1279,box,0.9200018048286438,17
2,58,1212,101,1243,box,0.9178085923194885,16
3,75,770,113,802,box,0.9177675247192383,4
4,181,1094,247,1127,box,0.9131619334220886,NRM
5,73,881,108,912,box,0.9128606915473938,7
6,182,1131,244,1165,box,0.9121872186660767,PDP
7,206,668,247,698,box,0.9116618037223816,A
8,77,735,114,766,box,0.9116201996803284,3
9,66,1028,107,1058,box,0.9116147756576538,11
10,65,1063,104,1094,box,0.9109411239624023,12
11,60,1101,103,1133,box,0.9103294014930725,13
12,959,276,1027,311,box,0.9096673130989075,Code 001
13,82,667,116,695,box,0.9078757762908936,
14,78,699,116,730,box,0.9071603417396545,2
15,60,1137,102,1169,box,0.9071495532989502,14
16,184,1284,242,1316,box,0.905601441860199,ZLP
17,73,845,110,877,box,0.9053332805633545,o
18,77,622,123,651,box,0.9042797684669495,SIN
19,71,918,109,950,box,0.9041494131088257,8
20,67,990,109,1022,box,0.9041042327880859,10
21,200,701,249,732,box,0.903747022151947,AA
22,179,1056,250,1091,box,0.902535080909729,NNPP
23,183,1244,244,1278,box,0.9011316299438477,YPP
24,59,1173,102,1206,box,0.9000599384307861,15
25,57,1285,99,1315,box,0.8987448811531067,18
26,370,910,461,947,box,0.8968657851219177,Nil
27,367,1091,460,1132,box,0.8963003158569336,- Nil
28,70,955,108,986,box,0.8953001499176025,
29,895,383,948,410,box,0.8950978517532349,Code 030
30,365,803,451,841,box,0.8930050134658813,Nil
31,901,283,951,306,box,0.8926761150360107,Code 001
32,371,1243,465,1282,box,0.8926360607147217,Nil
33,368,1278,459,1320,box,0.8906335830688477,Nil-
34,193,734,254,768,box,0.8900556564331055,AAC
35,368,837,457,877,box,0.88972407579422,Nil
36,708,494,786,522,box,0.8888591527938843,294
37,695,427,761,453,box,0.8888136148452759,021
38,191,809,250,840,box,0.8864933252334595,ADP
39,181,1169,242,1204,box,0.8864572644233704,PRP
40,369,874,460,914,box,0.8862664103507996,Nil
41,181,1207,244,1241,box,0.8830179572105408,SDP
42,189,952,249,982,box,0.8819507360458374,APP
43,192,771,254,803,box,0.8813086152076721,ADC
44,709,472,776,499,box,0.8805493712425232,300
45,190,1020,241,1054,box,0.8804132342338562,LP
46,192,987,241,1018,box,0.8803204894065857,BP
47,369,944,466,983,box,0.8779616355895996,NU.
48,370,979,465,1018,box,0.8772546648979187,Nil
49,190,846,249,876,box,0.8765891790390015,APC
50,898,352,946,377,box,0.8763031959533691,Code
51,369,1208,458,1246,box,0.8745763301849365,Nd
52,189,917,249,948,box,0.8744881749153137,APM
53,186,636,264,662,box,0.8735029697418213,PARTY
54,185,881,255,914,box,0.8710346221923828,APGA
55,720,516,784,545,box,0.8707536458969116,00
56,949,381,1018,415,box,0.8706958889961243,Code 030
57,370,1051,460,1094,box,0.8694599866867065,Nil
58,369,1131,466,1169,box,0.8691127300262451,Nil
59,84,270,137,293,box,0.8638548254966736,State
60,722,539,773,564,box,0.859854519367218,01
61,561,281,611,306,box,0.8597735166549683,ABIA
62,370,1015,434,1052,box,0.8564072251319885,5
63,899,317,949,341,box,0.853695273399353,Code 01
64,370,730,451,767,box,0.8528687357902527,Nd
65,80,370,194,401,box,0.849830150604248,Pailing Lense
66,562,1324,694,1379,box,0.8473005890846252,-Five
67,953,350,998,379,box,0.8460044860839844,06
68,702,448,758,476,box,0.8440319895744324,06
69,883,1601,932,1640,box,0.8434417247772217,Date
70,533,342,614,367,box,0.8333276510238647,URATTA
71,586,1006,681,1053,box,0.8327575325965881,Five
72,168,613,286,639,box,0.8315209746360779,POLITICAL
73,61,1337,242,1372,box,0.8314691185951233,TOTAL VALID VOTES
74,367,697,445,732,box,0.8303367495536804,Nil
75,525,309,640,335,box,0.8296611309051514,ABA NORTH
76,360,1330,455,1378,box,0.8276084065437317,05-
77,370,663,445,695,box,0.826055645942688,Nil
78,812,626,983,654,box,0.825387179851532,POLLING AGENT
79,790,605,1001,634,box,0.8175932168960571,NAME/SIGNATURE OF
80,908,246,1031,272,box,0.8141542077064514,FORM EC BA
81,82,335,244,367,box,0.809560239315033,Registration Area
