,x1,y1,x2,y2,label,confidence,text
0,88,1197,134,1231,box,0.933200478553772,16
1,90,1078,137,1112,box,0.931416392326355,13
2,226,894,290,927,box,0.9303070902824402,APM
3,220,1164,281,1199,box,0.9287641644477844,PRP
4,93,962,139,996,box,0.9278143644332886,10
5,217,1045,289,1080,box,0.9267889857292175,NNPP
6,230,1007,280,1041,box,0.9264326691627502,LP
7,237,670,289,703,box,0.9261770844459534,AA
8,112,626,151,658,box,0.9256764054298401,1
9,93,1000,139,1033,box,0.9256749749183655,11
10,89,1237,134,1268,box,0.9256342053413391,17
11,90,1117,136,1152,box,0.925343930721283,14
12,227,931,286,964,box,0.9248600006103516,APP
13,244,634,288,666,box,0.9245052933692932,A
14,95,924,138,958,box,0.9244772791862488,9
15,222,856,295,890,box,0.9242239594459534,APGA
16,231,742,294,777,box,0.924192488193512,ADC
17,87,1157,135,1192,box,0.9227820038795471,15
18,102,774,144,808,box,0.9226011633872986,5
19,427,670,478,707,box,0.9223092198371887,D
20,221,1125,284,1159,box,0.9220303297042847,PDP
21,231,707,293,740,box,0.9210469126701355,AAC
22,101,811,142,846,box,0.9209043383598328,6
23,219,1203,281,1239,box,0.9207998514175415,SDP
24,91,1038,138,1073,box,0.9204562902450562,12
25,228,818,292,852,box,0.9193580150604248,APC
26,220,1085,286,1121,box,0.918228805065155,NRM
27,109,661,150,696,box,0.9180148839950562,2
28,231,970,281,1003,box,0.917794942855835,BP
29,230,780,292,814,box,0.9168275594711304,ADP
30,110,582,158,613,box,0.9139984250068665,S/N
31,104,736,146,770,box,0.9135094881057739,4
32,99,849,142,882,box,0.911747932434082,7
33,428,707,475,745,box,0.9115018248558044,0
34,218,1243,281,1278,box,0.9109230041503906,YPP
35,97,887,139,921,box,0.9095421433448792,a
36,431,632,485,669,box,0.9093801379203796,@
37,106,699,148,733,box,0.9090130925178528,3
38,222,1283,278,1315,box,0.9078046679496765,ZLP
39,1023,347,1098,389,box,0.9075472354888916,010
40,440,856,491,897,box,0.9071071743965149,0
41,446,895,496,935,box,0.9063591957092285,0
