,x1,y1,x2,y2,label,confidence,text
0,151,1299,212,1340,box,0.9112150073051453,YPP
1,190,635,234,670,box,0.9107517004013062,A
2,956,313,1015,344,box,0.9044949412345886,Code
3,957,227,1016,260,box,0.9028689861297607,Code 01
4,148,1342,209,1380,box,0.9017590284347534,ZLP
5,169,1044,221,1081,box,0.8981757760047913,LP
6,171,1003,225,1041,box,0.8956566452980042,SP
7,156,1213,218,1252,box,0.8950680494308472,PRP
8,171,961,231,998,box,0.8926530480384827,APP
9,152,1258,212,1295,box,0.8913440108299255,SDP
10,158,1128,224,1167,box,0.891270637512207,NRM
11,158,1172,219,1209,box,0.8907420635223389,PDP
12,172,921,234,957,box,0.885854959487915,APM
13,33,1129,74,1163,box,0.8851931095123291,To
14,57,673,95,708,box,0.8818708658218384,2
15,1021,177,1099,224,box,0.8817446231842041,Code 001
16,172,836,240,873,box,0.8817245960235596,APC
17,185,674,237,712,box,0.8804715275764465,AA
18,581,173,642,205,box,0.879946768283844,ABIA
19,158,1086,230,1125,box,0.8795359134674072,NNPP
20,546,249,638,281,box,0.8777627348899841,OBUSU
21,956,273,1016,305,box,0.8770315051078796,Code 03
22,176,755,240,792,box,0.8759824633598328,ADC
23,56,794,92,829,box,0.8731487393379211,6
24,1018,312,1095,358,box,0.8731414079666138,004
25,168,877,242,915,box,0.8729391098022461,APGA
26,27,1169,70,1206,box,0.8729245066642761,14
27,44,960,84,996,box,0.8706568479537964,a
28,177,795,238,833,box,0.8703540563583374,ADP
29,19,1300,60,1336,box,0.8692805171012878,17
30,549,1177,721,1229,box,0.8683690428733826,THREE
31,47,915,86,951,box,0.8678378462791443,8
32,55,578,102,612,box,0.8676460981369019,SIN
33,538,209,676,243,box,0.8674781322479248,ABA NORTH
34,56,713,94,748,box,0.8664451837539673,3
35,177,714,241,750,box,0.8655335903167725,AAC
36,552,1399,766,1450,box,0.8640424609184265,FOURTY EIGHT
37,25,1213,68,1250,box,0.8614416122436523,IS
38,940,108,1110,145,box,0.8612836599349976,SN: PE 0000106
39,958,184,1016,216,box,0.8594607710838318,Code 001
40,967,140,1108,175,box,0.8584510087966919,FORM EC 8A
41,516,1441,765,1493,box,0.855566680431366,ONE HUNDRED AND
42,17,1405,209,1442,box,0.8552966713905334,TOTAL VALID VOTES
43,165,595,254,630,box,0.8542467355728149,PARTY
44,556,968,685,1017,box,0.8504778146743774,ONE
45,1019,272,1069,308,box,0.8467450141906738,Code 03
46,34,1083,76,1120,box,0.8422854542732239,12
47,561,602,714,632,box,0.8420789837837219,IN WORDS
48,16,1343,59,1378,box,0.8417137265205383,18
49,40,999,84,1037,box,0.8372135758399963,10
50,1019,227,1072,268,box,0.8340474963188171,Code 01
51,150,567,272,600,box,0.8334706425666809,POLITICAL
52,603,1629,744,1658,box,0.8310841917991638,01-01-03-004
53,609,1045,768,1078,box,0.8270746469497681,FOURT TWO
54,52,834,91,869,box,0.8216065764427185,6
55,318,1395,449,1479,box,0.8199628591537476,48
56,23,1257,63,1290,box,0.8166762590408325,16
57,855,610,1056,642,box,0.8138270974159241,POLLING AGENT
