,x1,y1,x2,y2,label,confidence,text
45,41,314,158,347,box,0.8839882016181946,Polling Unit
46,517,241,626,272,box,0.8826248645782471,ANYIGBA
47,41,213,274,252,box,0.8817586898803711,Local Government Area
48,55,359,315,394,box,0.8815666437149048,1. Number of Voters on the Register
49,128,573,250,603,box,0.8778685331344604,POLITICAL
50,155,715,222,750,box,0.8762961626052856,AAC
51,554,167,614,194,box,0.8762706518173218,KOGI
52,63,526,539,572,box,0.8757547736167908,8. Total Number of Used Ballots Papers (Total of #5 + #6 + #7 above)
53,539,203,625,232,box,0.8746692538261414,DEKINA
54,11,1398,250,1428,box,0.8743049502372742,(Record Total Valid Votes under #7 above)
55,43,255,214,291,box,0.8731087446212769,Registration Area
56,837,587,1041,618,box,0.8722728490829468,POLLING AGENT
57,48,404,440,448,box,0.8711352348327637,3. Number of Ballot Papers Issued to the Polling Units
58,569,402,639,435,box,0.863698422908783,100
59,576,346,643,380,box,0.8636094331741333,106
60,939,149,1000,178,box,0.8632074594497681,Code
61,292,593,463,622,box,0.8626529574394226,IN FIGURES
62,574,432,638,463,box,0.8610767722129822,53
63,530,594,688,621,box,0.8606171011924744,IN WORDS
64,359,747,407,799,box,0.8577772974967957,
65,879,1652,925,1685,box,0.856095016002655,Date
66,571,458,642,489,box,0.8548805117607117,Mil
67,406,299,663,329,box,0.852993905544281,OPEN SPACE OFE ULOKO II
68,816,562,1072,594,box,0.8512603640556335,NAME/SIGNATURE OF
69,57,499,534,547,box,0.850793719291687,7. Number of Total Valid Votes (Total Valid Votes cast for all parties)
70,354,1143,416,1202,box,0.8504575490951538,9
71,939,196,1001,225,box,0.8478780388832092,Code
72,512,1149,650,1194,box,0.8451786637306213,NINE
73,938,243,1002,271,box,0.8431209325790405,Code
74,946,97,1098,129,box,0.8410716652870178,FORM EC 8A
75,920,61,1098,97,box,0.8339468240737915,S/N: PE/0001070
76,643,668,681,703,box,0.8276451230049133,
77,113,1629,385,1684,box,0.8216714262962341,Sign/Stamp of Presiding Officer
78,1007,273,1091,319,box,0.8209853768348694,047
79,502,1395,743,1458,box,0.820465087890625,fourty Mine
80,573,376,640,405,box,0.8178058862686157,53
81,1004,233,1058,268,box,0.8082298636436462,10
82,77,1487,1086,1536,box,0.8044074177742004,contained in this form is a true and accurate account of votes cast in this polling Unit and that the election was
83,511,1350,712,1397,box,0.8023450970649719,Thirty e ight
84,1011,129,1092,196,box,0.7998325824737549,022
85,431,562,604,593,box,0.798140823841095,VOTES SCORED
86,549,505,612,535,box,0.7941951751708984,57.
87,1003,188,1069,226,box,0.7875753045082092,05
88,314,815,406,880,box,0.765884518623352,39
89,508,1461,1095,1506,box,0.7656128406524658,(Name of Presiding Officer) hereby certify that the information
90,756,743,889,786,box,0.742841899394989,ALIYA James
91,528,817,733,866,box,0.7419307827949524,Threaty
92,519,1025,652,1068,box,0.7322384119033813,
93,766,1584,1057,1654,box,0.702276885509491,25-2-2023
94,554,528,627,563,box,0.6399756073951721,53
95,555,746,664,785,box,0.6280360817909241,ONE
96,307,1354,403,1435,box,0.5852987170219421,49
97,323,1028,392,1071,box,0.5755612254142761,XLIL
98,570,488,604,511,box,0.5544593930244446,It
99,339,1070,420,1109,box,0.5108887553215027,"1,5un"
100,346,1325,395,1358,box,0.5080755949020386,with
101,757,1364,848,1401,box,0.45545142889022827,MOS
102,39,150,163,172,box,0.401090532541275,ELECTORAL COMMISSION
103,1019,1150,1105,1189,box,0.3895304203033447,MM
104,796,822,873,866,box,0.29087933897972107,cion
105,45,139,156,157,box,0.252750962972641,INDEPENDENT NATIONAL
106,261,584,512,1415,column,0.888625979423523,
107,71,588,273,1347,column,0.8785650730133057,
108,40,337,550,576,column,0.8781906366348267,
109,748,573,1137,1429,column,0.8693073987960815,
110,492,578,765,1433,column,0.8683416843414307,
111,-10,592,94,1350,column,0.8092531561851501,
112,530,331,673,569,column,0.7505021691322327,
113,218,11,1072,94,header,0.8420194387435913,STATEMENT OF RESULT OF POLL FROM POLLING
114,399,66,879,127,header,0.8082209825515747,2023 PRESIDENTIAL ELECTION
115,195,-25,1061,60,header,0.7506361603736877,INDEPENDENT NATIONAL ELECTORAL UNIT
116,936,273,1090,322,kv,0.8584146499633789,Code 047
117,937,130,1091,186,kv,0.8571258187294006,Code 022
118,937,228,1071,276,kv,0.8321643471717834,Code 10
119,941,186,1068,230,kv,0.8249844908714294,Code 05
120,752,1584,1068,1693,kv,0.7939936518669128,
121,30,-4,170,170,logo,0.847783625125885,
122,9,1439,1121,1568,paragraph,0.866936206817627,
123,788,1022,1070,1073,signature,0.7426586151123047,ustima an
124,751,1142,1099,1200,signature,0.7089069485664368,Egbo Rouben mus
125,890,811,1111,868,signature,0.6841905117034912,ABDULCAHI
126,947,739,1083,778,signature,0.6677977442741394,
127,947,1367,1115,1420,signature,0.4024849832057953,Jochene
128,310,1351,410,1435,signature,0.36767417192459106,49
129,952,1326,1032,1364,signature,0.29140505194664,WE
130,492,1533,692,1714,stamp,0.9353795051574707,
131,341,720,765,1129,stamp,0.8209957480430603,
132,-9,543,1131,1472,table,0.9424307346343994,
133,49,334,712,575,table,0.8773661851882935,
