,x1,y1,x2,y2,label,confidence,text
0,75,1097,118,1129,box,0.9203742146492004,12
1,76,1213,120,1245,box,0.9200001955032349,15
2,76,1059,118,1091,box,0.9185791611671448,11
3,77,1251,120,1282,box,0.916263222694397,16
4,75,756,113,788,box,0.9145320057868958,3
5,204,1060,253,1093,box,0.9142636656761169,LP
6,76,906,113,938,box,0.9131565093994141,7
7,76,944,114,976,box,0.9130122065544128,8
8,76,1135,120,1168,box,0.9107789993286133,13
9,76,794,112,826,box,0.9090718626976013,4
10,78,1289,119,1320,box,0.9073272347450256,17
11,201,1216,260,1248,box,0.9060800671577454,PRP
12,200,1177,261,1209,box,0.9054558873176575,PDP
13,75,716,114,750,box,0.9052135944366455,2
14,194,1100,264,1132,box,0.9050502181053162,NNPP
15,77,982,115,1014,box,0.9044512510299683,9
16,76,831,112,864,box,0.9042942523956299,5
17,76,869,113,901,box,0.9032942056655884,6
18,202,1254,261,1287,box,0.9021996259689331,SDP
19,204,1022,254,1055,box,0.9012326598167419,BP
20,76,1174,120,1206,box,0.9004727602005005,14
21,75,1021,117,1052,box,0.8991705775260925,10
22,77,679,113,711,box,0.8989024758338928,1
23,545,313,637,340,box,0.8952757716178894,KOLERE
24,203,1330,261,1361,box,0.8946806192398071,ZLP
25,199,1139,262,1171,box,0.8941250443458557,NRM
26,203,1291,261,1324,box,0.8926517367362976,YPP
27,71,633,120,663,box,0.892471194267273,S/N
28,80,1328,120,1356,box,0.8916149139404297,18
29,81,555,548,595,box,0.8863343596458435,7. Number of Total Valid Votes (Total Valid Votes cast for all parties)
30,205,682,250,716,box,0.8856500387191772,A
31,198,948,261,980,box,0.8853147029876709,APM
32,191,910,264,942,box,0.8846176266670227,APGA
33,166,623,290,650,box,0.8826336860656738,POLITICAL
34,934,320,989,346,box,0.88217693567276,Code
35,935,282,988,304,box,0.8807359933853149,Code
36,199,718,256,754,box,0.8781599402427673,AA
37,899,1622,935,1646,box,0.8779328465461731,Date
38,197,871,260,904,box,0.8769726157188416,APC
39,935,356,992,384,box,0.8760253190994263,Code
40,75,463,464,501,box,0.8759415745735168,3. Number of Ballot Papers Issued to the Polling Units
41,195,758,259,790,box,0.8752388954162598,AAC
42,201,985,258,1018,box,0.8726921677589417,APP
43,71,246,130,271,box,0.8688883781433105,State
44,80,493,340,523,box,0.8669406771659851,4. Number of Unused Ballot Papers
45,88,519,339,547,box,0.8647393584251404,5. Number of Spoiled Ballot Papers
46,82,542,308,570,box,0.8626255393028259,6. Number of Rejected Ballots
47,83,444,315,471,box,0.8616387248039246,2. Number of Accredited Voters
48,182,648,273,676,box,0.8600124716758728,PARTY
49,196,796,258,830,box,0.8573991656303406,ADC
50,83,580,557,621,box,0.8572226166725159,8. Total Number of Used Ballots Papers (Total of #5 + #6 + #7 above)
51,199,832,260,865,box,0.8552592992782593,ADP
52,83,418,343,447,box,0.8529474139213562,1. Number of Voters on the Register
53,528,276,667,303,box,0.8521615266799927,MUBI NORTH
54,935,237,990,265,box,0.852012574672699,Code
55,998,227,1071,268,box,0.8477810025215149,002
56,70,315,237,345,box,0.847678005695343,Registration Area
57,75,356,189,387,box,0.847415030002594,Polling Unit
