,x1,y1,x2,y2,label,confidence,text
80,90,490,340,523,box,0.7993587851524353,4. Number of Unused Ballot Papers
81,70,1460,94,1485,box,0.7935836315155029,"I,"
82,856,639,1049,663,box,0.793231725692749,POLLING AGENT
83,342,640,495,663,box,0.7930142879486084,IN FIGURES
84,87,1512,403,1544,box,0.7872945070266724,CONTESTED/NOT CONTESTED
85,827,618,1071,644,box,0.7851735949516296,NAME/SIGNATURE OF
86,76,1403,288,1432,box,0.7810399532318115,(Record Total Valid Votes under #7 above)
87,574,1081,750,1128,box,0.7766356468200684,SECEN
88,96,439,316,473,box,0.76908940076828,2. Number of Accredited Voters
89,451,350,684,387,box,0.7597337961196899,BORE HOLE BEHIND YAZARAM
90,100,540,304,566,box,0.7511081695556641,6. Number of Rejected Ballots
91,82,215,200,236,box,0.7484092712402344,ELECTORAL COMMISSION
92,100,517,347,543,box,0.7261160016059875,5. Number of Spoiled Ballot Papers
93,86,421,339,446,box,0.7175707221031189,1. Number of Voters on the Register
94,566,1452,1099,1485,box,0.6856666803359985,(Name of Presiding Officer) hereby certify that the information
95,167,615,293,643,box,0.6819659471511841,POLITICAL
96,83,203,202,224,box,0.6623327136039734,INDEPENDENT NATIONAL
97,777,1559,1087,1610,box,0.5145427584648132,
98,373,1380,408,1416,box,0.40038102865219116,
99,73,404,572,616,column,0.9080336093902588,
100,128,636,321,1359,column,0.888055145740509,
101,774,627,1143,1425,column,0.8877996206283569,
102,539,630,794,1429,column,0.8822309374809265,
103,316,629,554,1446,column,0.8736016750335693,
104,576,405,734,609,column,0.8704235553741455,
105,57,603,146,1368,column,0.814160168170929,
106,447,170,900,212,header,0.7253378629684448,2023 PRESIDENTIAL ELECTION
107,345,124,1016,182,header,0.6902849078178406,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
108,268,84,1076,148,header,0.6660276651382446,INDEPENDENT NATIONAL ELECTORAL COMMISSION
109,947,228,1084,282,kv,0.8710379004478455,Code 002
110,949,277,1062,320,kv,0.86127108335495,Code 14
111,943,358,1091,401,kv,0.8559593558311462,Code 023
112,945,319,1063,357,kv,0.8373870253562927,Code 04
113,768,1546,1069,1657,kv,0.5404377579689026,
114,80,77,209,222,logo,0.8878982663154602,
115,70,1426,1103,1547,paragraph,0.8055954575538635,
116,809,1147,953,1207,signature,0.8417593240737915,$111
117,840,853,978,899,signature,0.8087967038154602,two
118,806,1043,958,1085,signature,0.7827250957489014,and
119,907,809,1002,860,signature,0.7485447525978088,XIII
120,539,1515,728,1704,stamp,0.9221093058586121,
121,393,766,807,1171,stamp,0.8941837549209595,
122,60,589,1120,1463,table,0.9226133227348328,
123,70,396,723,622,table,0.8989617824554443,
