,x1,y1,x2,y2,label,confidence,text
0,975,296,1048,335,box,0.8878070116043091,Code 0/0 0 1
1,209,1260,263,1289,box,0.8785762190818787,YPP
2,89,1120,128,1149,box,0.8776148557662964,13
3,90,1224,126,1254,box,0.8774377703666687,15
4,89,1085,128,1115,box,0.8746223449707031,12
5,208,1225,264,1255,box,0.8733864426612854,SDP
6,209,1294,259,1324,box,0.8723675012588501,ZLP
7,88,1155,127,1185,box,0.8723107576370239,14
8,208,1191,264,1219,box,0.8704919815063477,PRP
9,211,980,264,1010,box,0.867469310760498,APP
10,94,875,130,903,box,0.8660441040992737,
11,897,237,1051,266,box,0.8657640814781189,PE/0000991
12,212,1015,260,1045,box,0.8626236915588379,BP
13,208,1157,265,1187,box,0.8618627190589905,POP
14,924,265,1051,293,box,0.8601523041725159,FORM EC BA
15,207,1121,268,1151,box,0.859782338142395,HRM
16,215,1052,261,1081,box,0.8569362163543701,LA
17,87,1191,126,1220,box,0.8561598658561707,15
18,918,301,968,331,box,0.8547865152359009,Code 0/0 0 1
19,199,1086,270,1116,box,0.8525041341781616,AMPP
20,94,945,127,973,box,0.8475390076637268,OF
21,211,945,268,976,box,0.8450189828872681,APRIL
22,977,412,1045,451,box,0.8439611792564392,Code 015
23,89,1259,125,1287,box,0.8415197730064392,17
24,95,839,130,870,box,0.8414455652236938,
25,207,876,271,909,box,0.8413881659507751,APC
26,92,1050,129,1077,box,0.8401187658309937,11
27,970,337,1022,370,box,0.8374454379081726,Code 02
28,566,298,622,324,box,0.83729487657547,ABIA
29,211,771,257,801,box,0.8362719416618347,
30,547,360,667,391,box,0.8354311585426331,TOWN HALL
31,211,842,265,871,box,0.8341451287269592,NJ
32,539,1261,619,1297,box,0.8257388472557068,ONE
33,534,327,653,357,box,0.8242329955101013,ABA SOUTH
34,91,985,126,1011,box,0.8232165575027466,$
35,338,1264,371,1293,box,0.8228206634521484,1
36,320,1046,383,1087,box,0.808687686920166,131
37,538,1299,616,1332,box,0.8085293173789978,DNE
38,913,380,965,407,box,0.8079964518547058,Code
39,543,909,625,943,box,0.8057301640510559,Tbo
40,91,1014,128,1042,box,0.8006722331047058,is
41,87,1296,125,1324,box,0.7997398376464844,11
42,575,457,659,484,box,0.7812424302101135,154
43,583,478,657,507,box,0.7769535779953003,138
44,973,373,1020,405,box,0.7704878449440002,12
45,915,414,973,444,box,0.7691198587417603,Code 015
46,205,910,270,941,box,0.7675525546073914,APGA
47,917,337,966,369,box,0.7672703266143799,Code 02
48,93,912,126,938,box,0.7575187683105469,
49,555,863,627,902,box,0.7528468370437622,1
50,538,1009,624,1049,box,0.7523288130760193,ONE
51,825,672,1013,698,box,0.7497547268867493,POLLING AGENT
52,90,1366,295,1397,box,0.7495434880256653,
53,804,650,1035,678,box,0.7465596795082092,NAME/SIGNATURE OF
54,741,1507,987,1573,box,0.7426057457923889,25-02-2023
55,81,1343,259,1375,box,0.7356840968132019,
56,644,615,757,650,box,0.7198558449745178,1138
57,541,1328,724,1366,box,0.7160582542419434,ONE HANDPED 5
58,587,500,729,538,box,0.7016835808753967,700
59,565,1405,1053,1451,box,0.7009237408638,(Name of Presiding Officer) hereby certify that the information
