,x1,y1,x2,y2,label,confidence,text
69,90,1409,283,1437,box,0.852627694606781,TOTAL VALID VOTES
70,1013,292,1064,325,box,0.8521459102630615,14
71,432,1031,491,1071,box,0.8519732356071472,
72,345,654,510,680,box,0.8519279956817627,IN FIGURES
73,422,720,483,761,box,0.8514087796211243,01
74,727,530,769,553,box,0.8482167720794678,0
75,426,1181,509,1228,box,0.8475296497344971,52
76,957,205,1094,236,box,0.8471243977546692,FORM EC 8A
77,608,909,753,953,box,0.845962643623352,ZERO
78,612,988,759,1032,box,0.8447619676589966,ZERO
79,590,1256,748,1303,box,0.8431653380393982,ZERO
80,96,475,483,516,box,0.8428484201431274,3. Number of Ballot Papers Issued to the Polling Units
81,611,1064,754,1110,box,0.8411535024642944,THREE
82,584,1415,778,1456,box,0.8398816585540771,EIGTEEN
83,79,281,312,331,box,0.8394336104393005,Local Government Area
84,76,318,257,361,box,0.8393323421478271,Registration Area
85,435,995,494,1035,box,0.8379738926887512,
86,703,427,797,456,box,0.8366397023200989,+50
87,603,1103,760,1148,box,0.8359533548355103,FOUR
88,95,592,580,632,box,0.8350173830986023,8. Total Number of Used Ballots Papers (Total of #5 + #6 + #7 above)
89,715,598,783,626,box,0.8337868452072144,118
90,588,1217,755,1263,box,0.8328226804733276,UZERO
91,1011,370,1089,413,box,0.8300046324729919,004
92,592,1330,758,1376,box,0.8295825719833374,ZERO
93,89,1434,328,1460,box,0.8273183703422546,(Record Total Valid Votes under #7 above)
94,428,1068,496,1111,box,0.8262614607810974,03
95,637,716,742,754,box,0.8255806565284729,ONE
96,141,1484,1154,1538,box,0.8225718140602112,"contained I, in this form is a true and accurate account of votes cast in this polling Unit and that the election was"
97,615,833,765,879,box,0.8208783268928528,ZERO
98,934,178,1093,207,box,0.8201923966407776,S/N: PE0002476
99,577,1178,795,1227,box,0.819765031337738,HELPTY TWO
100,92,529,347,563,box,0.8189975023269653,5. Number of Spoiled Ballot Papers
101,94,569,568,607,box,0.8189928531646729,7. Number of Total Valid Votes (Total Valid Votes cast for all parties)
102,611,678,773,721,box,0.8174282908439636,ZERO
103,1007,332,1065,368,box,0.8112913370132446,04
104,177,635,305,661,box,0.8111252784729004,POLITICAL
105,835,1566,1120,1640,box,0.8094213604927063,25/02/2023
106,589,1459,1170,1502,box,0.8091241717338562,AHMED ABDULMAJID ABBAS (Name of Presiding Officer) hereby certify that the information
107,92,551,314,585,box,0.8090133666992188,6. Number of Rejected Ballots
108,610,948,763,995,box,0.8086280822753906,ZERO
109,618,793,761,839,box,0.8085194230079651,ZERO
110,585,652,732,679,box,0.8060814142227173,IN WORDS
111,579,871,783,917,box,0.8037406206130981,FIFTY EIGHT
112,469,623,640,649,box,0.802849292755127,VOTES SCORED
113,94,505,353,541,box,0.7984938025474548,4. Number of Unused Ballot Papers
114,586,1365,818,1407,box,0.7964512705802917,QANE HUNDRED
115,423,1108,509,1151,box,0.7895896434783936,04
116,874,653,1053,685,box,0.7814633846282959,POLLING AGENT
117,851,633,1080,661,box,0.7813401222229004,NAME/SIGNATURE OF
118,620,751,760,796,box,0.7801973819732666,ZERO
119,942,1623,986,1667,box,0.7633804082870483,Date
120,625,1393,700,1424,box,0.7612736225128174,AND
121,95,425,345,466,box,0.7605744004249573,1. Number of Voters on the Register
122,190,1650,474,1705,box,0.7583045959472656,Sign/Stamp of Presiding Officer
123,105,449,327,488,box,0.7565311193466187,2. Number of Accredited Voters
124,388,1376,520,1456,box,0.5577539801597595,1180n
125,437,1328,568,1380,box,0.42610377073287964,OTHER
126,538,1263,579,1302,box,0.3774011433124542,
127,812,871,916,911,box,0.36030876636505127,AIWAL
128,75,219,201,247,box,0.28045591711997986,ELECTORAL COMMISSION
129,84,410,591,636,column,0.8944734334945679,
130,567,645,804,1447,column,0.8746267557144165,
131,790,646,1159,1432,column,0.8720036745071411,
132,334,665,570,1413,column,0.8701289892196655,
133,141,655,354,1362,column,0.8643733859062195,
134,63,610,146,1369,column,0.8076856732368469,
135,651,426,821,631,column,0.8037458658218384,
136,480,170,910,215,header,0.7290232181549072,2023 PRESIDENTIAL ELECTION
137,326,126,989,186,header,0.6052548289299011,STATEMENT OF RESULT OF POLL FROM POLLING UNIT
138,332,88,1014,152,header,0.564945638179779,INDEPENDENT NATIONAL ELECTORAL COMMISSION
139,949,236,1092,288,kv,0.858481228351593,Code 002
140,952,278,1069,329,kv,0.8521919846534729,Code 14
141,953,369,1096,416,kv,0.851148247718811,Code 004
142,961,328,1069,373,kv,0.8427633047103882,Code 04
143,812,1559,1155,1665,kv,0.8408215045928955,
144,55,66,222,244,logo,0.9032039642333984,
145,73,1434,1185,1577,paragraph,0.8226670026779175,
146,120,1453,573,1514,signature,0.7659139037132263,AHMED ABDULMAJID ABBAS (Name of Presiding Officer) hereby certify that the information
147,808,1173,876,1220,signature,0.7414976358413696,Ab
148,853,1090,1116,1148,signature,0.7411651611328125,* YAHAYA Ault.L
149,822,1048,1163,1103,signature,0.7009239792823792,BASHIRU .R. LASSAR
150,812,873,912,912,signature,0.3584361672401428,AIWAL
151,1124,1175,1199,1225,signature,0.254821240901947,Acp
152,567,1525,779,1715,stamp,0.9051945209503174,
153,399,782,825,1202,stamp,0.7619000673294067,
154,56,584,1136,1487,table,0.9100183248519897,
155,67,407,806,637,table,0.8710891604423523,
